"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop"
"304",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",33,1
"305",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",33,1
"306",2015-06-30,2015,6,30,17.2,4,10.6,0,NA,"41",33,0.958639705882353
"307",2015-07-13,2015,7,13,13.4,5.4,9.4,NA,2,"48",33,0.96875
"308",2015-07-14,2015,7,14,16.7,8.2,12.5,NA,0,"<31",33,0.997222222222222
"309",2015-07-15,2015,7,15,14.4,6.1,10.3,NA,0,"<31",33,0.996932515337423
"310",2015-07-17,2015,7,17,15.8,6.1,11,NA,NA,"<31",33,0.98489010989011
"311",2015-07-18,2015,7,18,9.5,5.8,7.7,NA,1.6,"46",33,0.990277777777778
"312",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",33,0.9875
"313",2015-07-20,2015,7,20,11.1,7.1,9.1,NA,10.6,"48",33,0.986111111111111
"314",2015-07-21,2015,7,21,14.2,7.7,11,NA,2.8,"37",33,0.954499494438827
"315",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",33,0.924187725631769
"316",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",33,0.993065187239945
"317",2015-07-24,2015,7,24,9.2,6,7.6,NA,0.6,"41",33,0.988888888888889
"318",2015-07-25,2015,7,25,8.1,6.1,7.1,NA,6.6,"<31",33,0.939732142857143
"319",2015-07-27,2015,7,27,12.9,6.2,9.6,NA,0,"<31",33,0.246879334257975
"320",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",33,0.313453536754508
"321",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",33,0.342579750346741
"322",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",33,1
"323",2015-08-04,2015,8,4,11.2,7.5,9.4,NA,0,"<31",33,0.0596330275229358
"324",2015-08-05,2015,8,5,16.4,7.8,12.1,NA,0,"32",33,0.0554785020804438
"325",2015-08-06,2015,8,6,20.9,8.4,14.7,NA,0,"35",33,0.0970873786407767
"326",2015-08-07,2015,8,7,16.8,7.3,12.1,NA,0,"41",33,0.106145251396648
"327",2015-08-08,2015,8,8,13,6.4,9.7,NA,0,"37",33,0.0527777777777778
"328",2015-08-09,2015,8,9,12.8,5.2,9,NA,0,"39",33,0.0347222222222222
"329",2015-08-10,2015,8,10,14.2,4.1,9.2,NA,0,"39",33,0.0279329608938547
"330",2015-08-11,2015,8,11,9.4,5.9,7.7,NA,3.2,"76",33,0.0759289176090469
"331",2015-06-05,2015,6,5,4.5,-1.1,1.7,3,0.4,"50",35,1
"332",2015-06-11,2015,6,11,1.9,-0.6,0.7,NA,0,"33",35,0.873711340206186
"333",2015-06-12,2015,6,12,3.9,-0.8,1.6,2,0,"32",35,0.988888888888889
"334",2015-06-13,2015,6,13,5.2,-1.4,1.9,2,0,"<31",35,0.814583333333333
"335",2015-06-14,2015,6,14,8.7,0.2,4.5,2,0,"35",35,0.949305555555556
"336",2015-06-15,2015,6,15,7.2,1.1,4.2,2,0.2,"52",35,0.985416666666667
"337",2015-06-16,2015,6,16,8,0,4,2,0,"52",35,0.975694444444444
"338",2015-06-17,2015,6,17,6.8,1.5,4.2,2,3.8,"46",35,0.988194444444444
"339",2015-06-18,2015,6,18,11,0.2,5.6,1,0,"41",35,0.96875
"340",2015-06-19,2015,6,19,9.7,2.3,6,1,0,"48",35,0.9
"341",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",35,0.950694444444444
"342",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",35,0.819444444444444
"343",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",35,0.827102803738318
"344",2015-07-12,2015,7,12,15,8.2,11.6,NA,0,"50",35,0.998613037447989
"345",2015-07-13,2015,7,13,13.4,5.4,9.4,NA,2,"48",35,0.984743411927878
"346",2015-07-14,2015,7,14,16.7,8.2,12.5,NA,0,"<31",35,0.998613037447989
"347",2015-07-17,2015,7,17,15.8,6.1,11,NA,NA,"<31",35,0.980088495575221
"348",2015-07-18,2015,7,18,9.5,5.8,7.7,NA,1.6,"46",35,1
"349",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",35,1
"350",2015-07-20,2015,7,20,11.1,7.1,9.1,NA,10.6,"48",35,1
"351",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",35,0.991652754590985
"352",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",35,0.998454404945904
"353",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",35,1
"354",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",35,1
"355",2015-06-09,2015,6,9,4.1,0.3,2.2,2,3.8,"35",39,0.924281984334204
"356",2015-06-10,2015,6,10,2.8,0.4,1.6,2,0.2,"<31",39,0.916666666666667
"357",2015-06-11,2015,6,11,1.9,-0.6,0.7,NA,0,"33",39,0.959722222222222
"358",2015-06-12,2015,6,12,3.9,-0.8,1.6,2,0,"32",39,0.943055555555556
"359",2015-06-13,2015,6,13,5.2,-1.4,1.9,2,0,"<31",39,0.970833333333333
"360",2015-06-14,2015,6,14,8.7,0.2,4.5,2,0,"35",39,1
"361",2015-06-15,2015,6,15,7.2,1.1,4.2,2,0.2,"52",39,0.980555555555556
"362",2015-06-16,2015,6,16,8,0,4,2,0,"52",39,0.999305555555556
"363",2015-06-17,2015,6,17,6.8,1.5,4.2,2,3.8,"46",39,1
"364",2015-06-18,2015,6,18,11,0.2,5.6,1,0,"41",39,0.999305555555556
"365",2015-06-19,2015,6,19,9.7,2.3,6,1,0,"48",39,0.992361111111111
"366",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",39,0.998611111111111
"367",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",39,1
"368",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",39,1
"369",2015-06-23,2015,6,23,9.9,2.3,6.1,1,0.4,"39",39,1
"370",2015-06-24,2015,6,24,6,1.2,3.6,1,5.2,"41",39,1
"371",2015-06-25,2015,6,25,13.5,1.9,7.7,1,2.2,"65",39,0.999305555555556
"372",2015-06-26,2015,6,26,12.4,3.2,7.8,1,1,"69",39,0.996527777777778
"373",2015-06-27,2015,6,27,9.4,3.3,6.4,1,0.4,"<31",39,1
"374",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",39,0.999305555555556
"375",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",39,1
"376",2015-06-30,2015,6,30,17.2,4,10.6,0,NA,"41",39,0.976608187134503
"377",2015-07-01,2015,7,1,18.3,6.8,12.6,NA,0,"<31",39,0.995833333333333
"378",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",39,0.997916666666667
"379",2015-07-03,2015,7,3,12.1,2.6,7.4,NA,0,"<31",39,0.998611111111111
"380",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",39,1
"381",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",39,0.999305555555556
"382",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",39,0.997916666666667
"383",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",39,1
"384",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",39,1
"385",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",39,0.999305555555556
"386",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",39,0.999305555555556
"387",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",39,0.999305555555556
"388",2015-07-12,2015,7,12,15,8.2,11.6,NA,0,"50",39,0.998611111111111
"389",2015-07-13,2015,7,13,13.4,5.4,9.4,NA,2,"48",39,0.999305555555556
"390",2015-07-14,2015,7,14,16.7,8.2,12.5,NA,0,"<31",39,0.999305555555556
"391",2015-07-15,2015,7,15,14.4,6.1,10.3,NA,0,"<31",39,1
"392",2015-07-16,2015,7,16,9.4,4.8,7.1,NA,0,"33",39,0.998477929984779
"393",2015-07-21,2015,7,21,14.2,7.7,11,NA,2.8,"37",39,0.988235294117647
"394",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",39,0.97841726618705
"395",2015-07-27,2015,7,27,12.9,6.2,9.6,NA,0,"<31",39,0.647651006711409
"396",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",39,0.629680998613038
"397",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",39,0.38002773925104
"398",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",39,0.556328233657858
"399",2015-07-31,2015,7,31,11.9,7.3,9.6,NA,5.4,"78",39,0.695530726256983
"400",2015-08-01,2015,8,1,8.1,6.7,7.4,NA,19.2,"59",39,0.947295423023578
"401",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",39,0.369230769230769
"402",2015-08-03,2015,8,3,9.7,6.8,8.3,NA,1.8,"37",39,0.345353675450763
"403",2015-08-04,2015,8,4,11.2,7.5,9.4,NA,0,"<31",39,0.149791955617198
"404",2015-08-05,2015,8,5,16.4,7.8,12.1,NA,0,"32",39,0.330097087378641
"405",2015-08-06,2015,8,6,20.9,8.4,14.7,NA,0,"35",39,0.0738161559888579
"406",2015-08-07,2015,8,7,16.8,7.3,12.1,NA,0,"41",39,0.104895104895105
"407",2015-08-08,2015,8,8,13,6.4,9.7,NA,0,"37",39,0.05
"408",2015-08-09,2015,8,9,12.8,5.2,9,NA,0,"39",39,0.05
"409",2015-08-10,2015,8,10,14.2,4.1,9.2,NA,0,"39",39,0.0432357043235704
"410",2015-08-11,2015,8,11,9.4,5.9,7.7,NA,3.2,"76",39,0.0953271028037383
"411",2015-08-12,2015,8,12,18.4,8.9,13.7,NA,2,"72",39,0.296099290780142
"412",2015-06-17,2015,6,17,6.8,1.5,4.2,2,3.8,"46",53,0.772260273972603
"413",2015-06-18,2015,6,18,11,0.2,5.6,1,0,"41",53,0.908333333333333
"414",2015-06-19,2015,6,19,9.7,2.3,6,1,0,"48",53,0.995833333333333
"415",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",53,0.679166666666667
"416",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",53,1
"417",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",53,1
"418",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",53,1
"419",2015-07-03,2015,7,3,12.1,2.6,7.4,NA,0,"<31",53,1
"420",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",53,0.997916666666667
"421",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",53,1
"422",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",53,1
"423",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",53,1
"424",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",53,1
"425",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",53,1
"426",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",53,1
"427",2015-07-26,2015,7,26,13.4,6.4,9.9,NA,NA,"<31",53,0.926490984743412
"428",2015-07-27,2015,7,27,12.9,6.2,9.6,NA,0,"<31",53,0.940360610263523
"429",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",53,0.557103064066852
"430",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",53,0.651872399445215
"431",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",53,0.697222222222222
"432",2015-07-31,2015,7,31,11.9,7.3,9.6,NA,5.4,"78",53,0.696883852691218
"433",2015-08-01,2015,8,1,8.1,6.7,7.4,NA,19.2,"59",53,0.704166666666667
"434",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",53,0.887755102040816
"435",2015-08-03,2015,8,3,9.7,6.8,8.3,NA,1.8,"37",53,1
"436",2015-08-04,2015,8,4,11.2,7.5,9.4,NA,0,"<31",53,1
"437",2015-06-24,2015,6,24,6,1.2,3.6,1,5.2,"41",59,1
"438",2015-06-25,2015,6,25,13.5,1.9,7.7,1,2.2,"65",59,0.999305555555556
"439",2015-06-26,2015,6,26,12.4,3.2,7.8,1,1,"69",59,0.988888888888889
"440",2015-06-27,2015,6,27,9.4,3.3,6.4,1,0.4,"<31",59,1
"441",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",59,0.994444444444444
"442",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",59,0.997222222222222
"443",2015-06-30,2015,6,30,17.2,4,10.6,0,NA,"41",59,0.998611111111111
"444",2015-07-01,2015,7,1,18.3,6.8,12.6,NA,0,"<31",59,0.999305555555556
"445",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",59,0.990066225165563
"446",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",59,0.993074792243767
"447",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",59,0.990277777777778
"448",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",59,0.995833333333333
"449",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",59,0.977083333333333
"450",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",59,0.996527777777778
"451",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",59,0.976388888888889
"452",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",59,0.995833333333333
"453",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",59,1
"454",2015-07-12,2015,7,12,15,8.2,11.6,NA,0,"50",59,0.981029810298103
"455",2015-07-13,2015,7,13,13.4,5.4,9.4,NA,2,"48",59,0.996527777777778
"456",2015-07-14,2015,7,14,16.7,8.2,12.5,NA,0,"<31",59,0.99375
"457",2015-07-15,2015,7,15,14.4,6.1,10.3,NA,0,"<31",59,0.999305555555556
"458",2015-07-16,2015,7,16,9.4,4.8,7.1,NA,0,"33",59,0.996666666666667
"459",2015-07-18,2015,7,18,9.5,5.8,7.7,NA,1.6,"46",59,1
"460",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",59,1
"461",2015-07-20,2015,7,20,11.1,7.1,9.1,NA,10.6,"48",59,0.99375
"462",2015-07-21,2015,7,21,14.2,7.7,11,NA,2.8,"37",59,1
"463",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",59,0.988194444444444
"464",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",59,0.997222222222222
"465",2015-07-24,2015,7,24,9.2,6,7.6,NA,0.6,"41",59,1
"466",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",59,0.65880721220527
"467",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",59,0.808599167822469
"468",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",59,0.536111111111111
"469",2015-07-31,2015,7,31,11.9,7.3,9.6,NA,5.4,"78",59,0.556171983356449
"470",2015-08-01,2015,8,1,8.1,6.7,7.4,NA,19.2,"59",59,0.670406732117812
"471",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",59,0.725663716814159
"472",2015-08-08,2015,8,8,13,6.4,9.7,NA,0,"37",59,0.128851540616246
"473",2015-08-09,2015,8,9,12.8,5.2,9,NA,0,"39",59,0.144645340751043
"474",2015-08-10,2015,8,10,14.2,4.1,9.2,NA,0,"39",59,0.120665742024965
"475",2015-08-11,2015,8,11,9.4,5.9,7.7,NA,3.2,"76",59,0.1557719054242
"476",2015-08-12,2015,8,12,18.4,8.9,13.7,NA,2,"72",59,0.2375
"477",2015-08-13,2015,8,13,19.5,8.5,14,NA,4.8,"54",59,0.428571428571429
"478",2015-06-16,2015,6,16,8,0,4,2,0,"52",67,1
"479",2015-06-17,2015,6,17,6.8,1.5,4.2,2,3.8,"46",67,1
"480",2015-06-18,2015,6,18,11,0.2,5.6,1,0,"41",67,1
"481",2015-06-19,2015,6,19,9.7,2.3,6,1,0,"48",67,0.999305555555556
"482",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",67,1
"483",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",67,1
"484",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",67,1
"485",2015-06-23,2015,6,23,9.9,2.3,6.1,1,0.4,"39",67,0.999228395061728
"486",2015-06-24,2015,6,24,6,1.2,3.6,1,5.2,"41",67,1
"487",2015-06-25,2015,6,25,13.5,1.9,7.7,1,2.2,"65",67,1
"488",2015-06-26,2015,6,26,12.4,3.2,7.8,1,1,"69",67,1
"489",2015-06-27,2015,6,27,9.4,3.3,6.4,1,0.4,"<31",67,0.999271137026239
"490",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",67,1
"491",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",67,0.99867197875166
"492",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",67,1
"493",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",67,1
"494",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",67,1
"495",2015-07-12,2015,7,12,15,8.2,11.6,NA,0,"50",67,0.998857142857143
"496",2015-07-13,2015,7,13,13.4,5.4,9.4,NA,2,"48",67,0.998275862068966
"497",2015-07-18,2015,7,18,9.5,5.8,7.7,NA,1.6,"46",67,0.991539763113367
"498",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",67,0.937021276595745
"499",2015-07-20,2015,7,20,11.1,7.1,9.1,NA,10.6,"48",67,0.983852364475202
"500",2015-07-21,2015,7,21,14.2,7.7,11,NA,2.8,"37",67,0.779315960912052
"501",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",67,0.761805555555556
"502",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",67,0.761111111111111
"503",2015-07-24,2015,7,24,9.2,6,7.6,NA,0.6,"41",67,0.855737704918033
"504",2015-07-25,2015,7,25,8.1,6.1,7.1,NA,6.6,"<31",67,0.918088737201365
"505",2015-07-26,2015,7,26,13.4,6.4,9.9,NA,NA,"<31",67,0.659880239520958
"506",2015-07-27,2015,7,27,12.9,6.2,9.6,NA,0,"<31",67,0.637381567614126
"507",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",67,0.267430754536772
"508",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",67,0.615277777777778
"509",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",67,0.688888888888889
"510",2015-07-31,2015,7,31,11.9,7.3,9.6,NA,5.4,"78",67,1
"511",2015-07-01,2015,7,1,18.3,6.8,12.6,NA,0,"<31",72,0.988034188034188
"512",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",72,0.997916666666667
"513",2015-07-03,2015,7,3,12.1,2.6,7.4,NA,0,"<31",72,0.999305555555556
"514",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",72,0.999305555555556
"515",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",72,0.999305555555556
"516",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",72,1
"517",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",72,1
"518",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",72,0.998611111111111
"519",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",72,0.990277777777778
"520",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",72,0.997222222222222
"521",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",72,0.851063829787234
"522",2015-07-14,2015,7,14,16.7,8.2,12.5,NA,0,"<31",72,0.99597855227882
"523",2015-07-15,2015,7,15,14.4,6.1,10.3,NA,0,"<31",72,0.997916666666667
"524",2015-07-16,2015,7,16,9.4,4.8,7.1,NA,0,"33",72,0.997222222222222
"525",2015-07-17,2015,7,17,15.8,6.1,11,NA,NA,"<31",72,0.994887525562372
"526",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",72,0.988888888888889
"527",2015-07-20,2015,7,20,11.1,7.1,9.1,NA,10.6,"48",72,1
"528",2015-07-21,2015,7,21,14.2,7.7,11,NA,2.8,"37",72,0.974612129760226
"529",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",72,0.916782246879334
"530",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",72,0.844660194174757
"531",2015-07-24,2015,7,24,9.2,6,7.6,NA,0.6,"41",72,0.844660194174757
"532",2015-07-25,2015,7,25,8.1,6.1,7.1,NA,6.6,"<31",72,0.664355062413315
"533",2015-07-26,2015,7,26,13.4,6.4,9.9,NA,NA,"<31",72,0.626388888888889
"534",2015-07-27,2015,7,27,12.9,6.2,9.6,NA,0,"<31",72,0.546463245492372
"535",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",72,0.298196948682386
"536",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",72,0.210306406685237
"537",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",72,0.176144244105409
"538",2015-07-31,2015,7,31,11.9,7.3,9.6,NA,5.4,"78",72,0.25
"539",2015-08-01,2015,8,1,8.1,6.7,7.4,NA,19.2,"59",72,0.331944444444444
"540",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",72,0.248266296809986
"541",2015-08-03,2015,8,3,9.7,6.8,8.3,NA,1.8,"37",72,0.141666666666667
"542",2015-08-04,2015,8,4,11.2,7.5,9.4,NA,0,"<31",72,0.128987517337032
"543",2015-08-05,2015,8,5,16.4,7.8,12.1,NA,0,"32",72,0.0346740638002774
"544",2015-08-10,2015,8,10,14.2,4.1,9.2,NA,0,"39",72,0.0517799352750809
"545",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",74,1
"546",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",74,1
"547",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",74,1
"548",2015-06-23,2015,6,23,9.9,2.3,6.1,1,0.4,"39",74,0.975308641975309
"549",2015-06-24,2015,6,24,6,1.2,3.6,1,5.2,"41",74,1
"550",2015-06-25,2015,6,25,13.5,1.9,7.7,1,2.2,"65",74,1
"551",2015-06-26,2015,6,26,12.4,3.2,7.8,1,1,"69",74,1
"552",2015-06-27,2015,6,27,9.4,3.3,6.4,1,0.4,"<31",74,1
"553",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",74,1
"554",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",74,1
"555",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",74,0.00497512437810945
"556",2015-07-03,2015,7,3,12.1,2.6,7.4,NA,0,"<31",74,0
"557",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",74,0
"558",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",74,0
"559",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",74,0
"560",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",74,0
"561",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",74,0
"562",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",74,0
"563",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",74,0
"564",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",74,0.00134589502018843
"565",2015-06-11,2015,6,11,1.9,-0.6,0.7,NA,0,"33",75,0.922222222222222
"566",2015-06-12,2015,6,12,3.9,-0.8,1.6,2,0,"32",75,0.904861111111111
"567",2015-06-13,2015,6,13,5.2,-1.4,1.9,2,0,"<31",75,0.998611111111111
"568",2015-06-14,2015,6,14,8.7,0.2,4.5,2,0,"35",75,0.998611111111111
"569",2015-06-15,2015,6,15,7.2,1.1,4.2,2,0.2,"52",75,0.999305555555556
"570",2015-06-16,2015,6,16,8,0,4,2,0,"52",75,0.999305555555556
"571",2015-06-17,2015,6,17,6.8,1.5,4.2,2,3.8,"46",75,0.999305555555556
"572",2015-06-18,2015,6,18,11,0.2,5.6,1,0,"41",75,0.997916666666667
"573",2015-06-19,2015,6,19,9.7,2.3,6,1,0,"48",75,0.999305555555556
"574",2015-06-20,2015,6,20,8.6,-0.6,4,1,0.6,"<31",75,0.999305555555556
"575",2015-06-21,2015,6,21,10,0.9,5.5,1,1.6,"56",75,1
"576",2015-06-22,2015,6,22,9.6,2.1,5.9,1,0,"50",75,1
"577",2015-06-23,2015,6,23,9.9,2.3,6.1,1,0.4,"39",75,0.998611111111111
"578",2015-06-24,2015,6,24,6,1.2,3.6,1,5.2,"41",75,0.999305555555556
"579",2015-06-25,2015,6,25,13.5,1.9,7.7,1,2.2,"65",75,0.996527777777778
"580",2015-06-26,2015,6,26,12.4,3.2,7.8,1,1,"69",75,0.998611111111111
"581",2015-06-27,2015,6,27,9.4,3.3,6.4,1,0.4,"<31",75,0.986805555555556
"582",2015-06-28,2015,6,28,14.1,3.2,8.7,1,0,"43",75,1
"583",2015-06-29,2015,6,29,16.3,4.6,10.5,0,0,"44",75,1
"584",2015-06-30,2015,6,30,17.2,4,10.6,0,NA,"41",75,1
"585",2015-07-01,2015,7,1,18.3,6.8,12.6,NA,0,"<31",75,1
"586",2015-07-02,2015,7,2,18.6,2.6,10.6,NA,0,"44",75,0.996527777777778
"587",2015-07-03,2015,7,3,12.1,2.6,7.4,NA,0,"<31",75,1
"588",2015-07-04,2015,7,4,9.4,2.6,6,NA,0,"<31",75,0.997916666666667
"589",2015-07-05,2015,7,5,11.7,1.8,6.8,NA,0,"<31",75,0.998611111111111
"590",2015-07-06,2015,7,6,15,5.3,10.2,NA,0,"<31",75,0.995833333333333
"591",2015-07-07,2015,7,7,10,4.8,7.4,NA,8.6,"32",75,0.994444444444444
"592",2015-07-08,2015,7,8,12.1,6.1,9.1,NA,16.8,"46",75,1
"593",2015-07-09,2015,7,9,9.3,4.6,7,NA,0.4,"44",75,1
"594",2015-07-10,2015,7,10,12.4,4.2,8.3,NA,4.2,"46",75,1
"595",2015-07-11,2015,7,11,15.2,4.2,9.7,NA,0,"<31",75,0.994444444444444
"596",2015-07-12,2015,7,12,15,8.2,11.6,NA,0,"50",75,0.984679665738162
"597",2015-07-17,2015,7,17,15.8,6.1,11,NA,NA,"<31",75,0.992076069730586
"598",2015-07-18,2015,7,18,9.5,5.8,7.7,NA,1.6,"46",75,0.990277777777778
"599",2015-07-19,2015,7,19,13.3,7,10.2,NA,0.2,"37",75,0.995833333333333
"600",2015-07-22,2015,7,22,13.4,7.1,10.3,NA,0,"33",75,0.956944444444444
"601",2015-07-23,2015,7,23,9.9,6.1,8,NA,0,"41",75,0.98191933240612
"602",2015-07-24,2015,7,24,9.2,6,7.6,NA,0.6,"41",75,0.988873435326843
"603",2015-07-28,2015,7,28,19.6,8.5,14.1,NA,0,"<31",75,0.562745098039216
"604",2015-07-29,2015,7,29,15,8.8,11.9,NA,1.4,"<31",75,0.765449438202247
"605",2015-07-30,2015,7,30,15.9,10.1,13,NA,0.4,"56",75,0.553398058252427
"606",2015-08-02,2015,8,2,10.4,6.5,8.5,NA,12.8,"52",75,0.0608365019011407
"607",2015-08-03,2015,8,3,9.7,6.8,8.3,NA,1.8,"37",75,0.302357836338419
"608",2015-08-04,2015,8,4,11.2,7.5,9.4,NA,0,"<31",75,0.349514563106796
"609",2015-08-05,2015,8,5,16.4,7.8,12.1,NA,0,"32",75,0.658536585365854
