"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop"
"615",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",63,0.305013927576602
"616",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",63,0.105702364394993
"617",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,63,0.152777777777778
"618",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",63,0.0294985250737463
"619",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",63,0.073558648111332
"620",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",63,0.0974576271186441
"621",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",63,0.289915966386555
"622",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",63,0.792682926829268
"623",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",75,0.592920353982301
"624",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",75,1
"625",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",75,1
"626",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",75,1
"627",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",75,1
"628",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",75,1
"629",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",75,1
"630",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",75,1
"631",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",75,1
"632",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",75,0.976190476190476
"633",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",75,1
"634",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",75,1
"635",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",75,1
"636",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",75,1
"637",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",75,1
"638",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",75,1
"639",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",75,1
"640",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",75,0.996941896024465
"641",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",75,0.997226074895978
"642",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",75,1
"643",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",75,1
"644",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",75,1
"645",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",75,1
"646",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",75,1
"647",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",75,1
"648",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",75,0.986754966887417
"649",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",75,1
"650",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",75,1
"651",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",75,0.997222222222222
"652",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",75,1
"653",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",75,0.941666666666667
"654",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",75,0.940360610263523
"655",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",75,0.681118881118881
"656",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",75,0.856944444444444
"657",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",75,1
"658",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",75,1
"659",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",77,1
"660",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",77,1
"661",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",77,1
"662",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",77,1
"663",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",77,1
"664",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",77,1
"665",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",77,1
"666",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",77,1
"667",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",77,1
"668",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",77,1
"669",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",77,0.998613037447989
"670",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",77,1
"671",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",77,1
"672",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",77,1
"673",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",77,1
"674",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",77,0.997222222222222
"675",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",77,0.988679245283019
"676",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",77,0.9860529986053
"677",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",77,0.997226074895978
"678",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",77,0.99721059972106
"679",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",77,0.98191933240612
"680",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",77,0.977808599167822
"681",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",77,0.891515994436718
"682",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",77,0.818941504178273
"683",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",77,0.811373092926491
"684",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",77,0.649930264993027
"685",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",77,0.847009735744089
"686",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",77,0.826629680998613
"687",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",77,0.388888888888889
"688",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",77,0.668055555555556
"689",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",77,0.856531049250535
"690",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",77,0.232267037552156
"691",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",77,0.143055555555556
"692",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",77,0.0722222222222222
"693",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",77,0.0388349514563107
"694",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",77,0.151260504201681
"695",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",77,0.266457680250784
"696",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",77,0.128571428571429
"697",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",77,0.0669975186104218
"698",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",77,0.15979381443299
"699",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",77,0.00911854103343465
"700",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",77,0.146245059288538
"701",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",77,0.160671462829736
"702",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",78,0.874113475177305
"703",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",78,0.848527349228612
"704",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",78,0.864077669902913
"705",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",78,0.567073170731707
"706",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",78,0.2875
"707",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",78,0.490984743411928
"708",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",78,0.252777777777778
"709",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",78,0.0669456066945607
"710",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",78,0.0667870036101083
"711",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",78,0.244105409153953
"712",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",78,0.0624133148404993
"713",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",78,0.0206896551724138
"714",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",78,0.0184615384615385
"715",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",78,0.0215716486902928
"716",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",78,0.123769338959212
"717",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,78,0.0560224089635854
"718",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",78,0.152886115444618
"719",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",78,0.0930555555555556
"720",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",78,0.367521367521368
"721",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",78,0.23993288590604
"722",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",78,0.0832177531206657
"723",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",78,0.118811881188119
"724",2016-06-07,2016,6,7,0.7,-2.9,-1.1,NA,0,"<31",85,0.99800796812749
"725",2016-06-08,2016,6,8,5.4,-2.6,1.4,6,0,"<31",85,0.951456310679612
"726",2016-06-09,2016,6,9,10.9,-1.5,4.7,5,0,"<31",85,0.988904299583911
"727",2016-06-10,2016,6,10,11,0.8,5.9,4,0,"<31",85,0.998613037447989
"728",2016-06-11,2016,6,11,11.2,3.5,7.4,3,0,"39",85,1
"729",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",85,1
"730",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",85,1
"731",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",85,1
"732",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",85,1
"733",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",85,0.990942028985507
"734",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",85,0.99546485260771
"735",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",85,1
"736",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",85,1
"737",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",85,1
"738",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",85,1
"739",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",85,1
"740",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",85,1
"741",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",85,1
"742",2016-06-30,2016,6,30,19.9,10,15,NA,1,"32",85,1
"743",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",85,0.991666666666667
"744",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",85,0.981944444444444
"745",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",85,1
"746",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",85,1
"747",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",85,1
"748",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",85,1
"749",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",85,0.991573033707865
"750",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",85,0.985935302390999
"751",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",85,1
"752",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",85,1
"753",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",85,1
"754",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",85,0.902506963788301
"755",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",85,0.970873786407767
"756",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",85,0.973611111111111
"757",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",85,0.973544973544973
"758",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",85,0.841402337228714
"759",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",85,0.962882096069869
"760",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",85,0.754507628294036
"761",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",85,0.689873417721519
"762",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",85,0.161234991423671
"763",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",85,0.318497913769124
"764",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",85,0.447075208913649
"765",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",85,0.5125
"766",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",85,0.431345353675451
"767",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",85,0.106944444444444
"768",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",85,0.507628294036061
"769",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",85,0.722607489597781
"770",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",85,0.317614424410541
"771",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",85,0.0997191011235955
"772",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",85,0.0561009817671809
"773",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",85,0.123931623931624
"774",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",85,0.216783216783217
"775",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,85,0.585091420534459
"776",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",85,0.4
"777",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",85,0.229485396383866
"778",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",85,0.38515406162465
"779",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",85,0.240611961057024
"780",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",85,0.110481586402266
"781",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",85,0.17027417027417
"782",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",85,0.0692090395480226
"783",2016-08-12,2016,8,12,17.3,9.4,13.4,NA,0,"32",85,0.0561009817671809
"784",2016-08-13,2016,8,13,13.4,8.6,11,NA,0,"<31",85,0.0891364902506964
"785",2016-08-14,2016,8,14,17,8,12.5,NA,0,"30",85,0.1104
"786",2016-08-15,2016,8,15,16,7.9,12,NA,0,"<31",85,0.215492957746479
"787",2016-08-16,2016,8,16,13.6,7.1,10.4,NA,0,"32",85,0.0918367346938776
"788",2016-08-17,2016,8,17,13.6,6.2,9.9,NA,0,"33",85,0.979166666666667
"789",2016-06-10,2016,6,10,11,0.8,5.9,4,0,"<31",89,1
"790",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",89,1
"791",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",89,0.720930232558139
"792",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",89,0.983333333333333
"793",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",89,0.996763754045307
"794",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",89,0.989769820971867
"795",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",89,0.993055555555556
"796",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",89,0
"797",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",89,0.996113989637306
"798",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",89,1
"799",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",89,1
"800",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",89,1
"801",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",89,1
"802",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",89,1
"803",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",89,1
"804",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",89,1
"805",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",89,0.983225806451613
"806",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",89,1
"807",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",89,1
"808",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",89,0.986111111111111
"809",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",89,0.999305555555556
"810",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",89,0.993055555555556
"811",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",89,0.997916666666667
"812",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",89,0.990277777777778
"813",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",89,0.993055555555556
"814",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",89,0.927725118483412
"815",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",89,0.798780487804878
"816",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",89,0.874035989717224
"817",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",89,0.918918918918919
"818",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",89,0.825876662636034
"819",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",89,0.910277324632953
"820",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",89,0.779005524861878
"821",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",89,0.493087557603687
"822",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",89,0.483443708609272
"823",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",89,1
"824",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",89,0.969072164948454
"825",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",89,0.569583931133429
"826",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",89,0.240615976900866
"827",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,89,0.329603255340793
"828",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",89,0.208818635607321
"829",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",89,0.431034482758621
"830",2016-08-07,2016,8,7,8.3,3.4,5.9,NA,0.4,"39",89,0.256521739130435
"831",2016-08-08,2016,8,8,9.4,3.9,6.7,NA,0,"35",89,0.133577310155535
"832",2016-08-09,2016,8,9,15,7.8,11.4,NA,0,"63",89,0.0361111111111111
"833",2016-08-10,2016,8,10,18.4,9.2,13.8,NA,0,"56",89,0.0557648831951771
"834",2016-08-11,2016,8,11,19.9,8.3,14.1,NA,0,"<31",89,0.0395833333333333
"835",2016-08-12,2016,8,12,17.3,9.4,13.4,NA,0,"32",89,0.158246656760773
"836",2016-08-13,2016,8,13,13.4,8.6,11,NA,0,"<31",89,0.116071428571429
"837",2016-08-14,2016,8,14,17,8,12.5,NA,0,"30",89,0.181213632585204
"838",2016-08-15,2016,8,15,16,7.9,12,NA,0,"<31",89,0.212897526501767
"839",2016-08-16,2016,8,16,13.6,7.1,10.4,NA,0,"32",89,0.00543478260869565
"840",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",95,0.979220779220779
"841",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",95,0.999305555555556
"842",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",95,1
"843",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",95,1
"844",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",95,0.999150382327952
"845",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",95,1
"846",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",95,1
"847",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",95,0.982217573221757
"848",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",95,1
"849",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",95,1
"850",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",95,1
"851",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",95,1
"852",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",95,1
"853",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",95,0.997950819672131
"854",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",95,0.945138888888889
"855",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",95,0.857638888888889
"856",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",95,0.927083333333333
"857",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",95,0.975120385232745
"858",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",95,0.887521968365554
"859",2016-06-11,2016,6,11,11.2,3.5,7.4,3,0,"39",97,1
"860",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",97,1
"861",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",97,1
"862",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",97,1
"863",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",97,1
"864",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",97,1
"865",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",97,1
"866",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",97,0.969939879759519
"867",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",97,1
"868",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",97,1
"869",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",97,1
"870",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",97,1
"871",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",97,1
"872",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",97,0.994987468671679
"873",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",97,0.941258741258741
"874",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",97,0.997226074895978
"875",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",97,0.950069348127601
"876",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",97,0.824512534818941
"877",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",97,0.883495145631068
"878",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",97,0.865090403337969
"879",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",97,0.848611111111111
"880",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",97,0.263888888888889
"881",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",97,0.352777777777778
"882",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",97,0.607779578606159
"883",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",98,1
"884",2016-06-09,2016,6,9,10.9,-1.5,4.7,5,0,"<31",100,0.969401947148818
"885",2016-06-10,2016,6,10,11,0.8,5.9,4,0,"<31",100,1
"886",2016-06-11,2016,6,11,11.2,3.5,7.4,3,0,"39",100,0.995786516853933
"887",2016-06-12,2016,6,12,9.4,2.3,5.9,3,0,"33",100,0.995839112343967
"888",2016-06-13,2016,6,13,4.1,1,2.6,3,0,"41",100,1
"889",2016-06-14,2016,6,14,6.4,1.1,3.8,3,0,"48",100,1
"890",2016-06-15,2016,6,15,6.7,1.4,4.1,3,0,"43",100,1
"891",2016-06-16,2016,6,16,5.2,1.8,3.5,2,0,"41",100,1
"892",2016-06-17,2016,6,17,8.1,2.5,5.3,2,0,"85",100,1
"893",2016-06-18,2016,6,18,7.1,2.5,4.8,2,0,"87",100,1
"894",2016-06-19,2016,6,19,8.9,1.5,5.2,1,0.4,"67",100,0.996955859969559
"895",2016-06-20,2016,6,20,10.7,1.1,5.9,NA,0,"43",100,1
"896",2016-06-21,2016,6,21,11.1,4.4,7.8,NA,0,"<31",100,0.998601398601399
"897",2016-06-22,2016,6,22,12.5,6.9,9.7,NA,7,"<31",100,0.997150997150997
"898",2016-06-23,2016,6,23,15.5,6.6,11.1,NA,0,"37",100,1
"899",2016-06-24,2016,6,24,15.5,3.9,9.7,NA,0,"44",100,1
"900",2016-06-25,2016,6,25,12.5,3.8,8.2,NA,0,"39",100,1
"901",2016-06-26,2016,6,26,21.5,4.3,12.9,NA,0,"48",100,1
"902",2016-06-27,2016,6,27,14.2,4.3,9.3,NA,8.2,"33",100,1
"903",2016-06-28,2016,6,28,9.5,2.9,6.2,NA,0,"33",100,1
"904",2016-06-29,2016,6,29,23,3.1,13.1,NA,0,"35",100,1
"905",2016-07-01,2016,7,1,21.9,9.2,15.6,NA,0,"33",100,1
"906",2016-07-02,2016,7,2,16.9,7.3,12.1,NA,0,"39",100,1
"907",2016-07-03,2016,7,3,14.9,6.1,10.5,NA,0,"30",100,1
"908",2016-07-04,2016,7,4,11.8,6,8.9,NA,4.6,"37",100,1
"909",2016-07-05,2016,7,5,8.6,5,6.8,NA,0,"37",100,1
"910",2016-07-06,2016,7,6,10.9,5,8,NA,0,"33",100,1
"911",2016-07-07,2016,7,7,18,4.8,11.4,NA,0,"<31",100,1
"912",2016-07-08,2016,7,8,24.1,9.5,16.8,NA,0,"<31",100,0.994318181818182
"913",2016-07-09,2016,7,9,24.3,12.5,18.4,NA,0,"<31",100,1
"914",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",100,0.995839112343967
"915",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",100,1
"916",2016-07-12,2016,7,12,18.8,7.7,13.3,NA,0,"30",100,1
"917",2016-07-13,2016,7,13,16.5,8,12.3,NA,0,"37",100,0.998613037447989
"918",2016-07-14,2016,7,14,19.9,9.7,14.8,NA,0.2,"32",100,1
"919",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",100,0.46879334257975
"920",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",100,0.695833333333333
"921",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",100,0.549237170596394
"922",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",100,0.160887656033287
"923",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",100,0.354748603351955
"924",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",100,0.205270457697642
"925",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",100,0.0826330532212885
"926",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",100,0.17771509167842
