"","date","ind","site","alive","surv","age","year","m_weight","sd_weight"
"10641",2017-09-11,"59b17",59,1,1,61,2017,NA,NA
"10642",2017-09-12,"59b17",59,1,1,62,2017,NA,NA
"10643",2017-09-13,"59b17",59,1,1,63,2017,NA,NA
"10644",2017-09-14,"59b17",59,1,1,64,2017,NA,NA
"10645",2017-09-15,"59b17",59,1,1,65,2017,NA,NA
"10646",2017-09-16,"59b17",59,1,1,66,2017,NA,NA
"10647",2017-09-17,"59b17",59,1,1,67,2017,NA,NA
"10648",2017-09-18,"59b17",59,1,1,68,2017,NA,NA
"10649",2017-09-19,"59b17",59,1,1,69,2017,NA,NA
"10650",2017-09-20,"59b17",59,1,1,70,2017,NA,NA
"10651",2017-09-21,"59b17",59,1,1,71,2017,NA,NA
"10652",2017-07-13,"59bk17",59,1,1,1,2017,33.5,1.73205080756888
"10653",2017-07-14,"59bk17",59,1,1,2,2017,36.2416666666667,4.81771339110584
"10654",2017-07-15,"59bk17",59,1,1,3,2017,40.0086956521739,8.52919654339665
"10655",2017-07-16,"59bk17",59,1,1,4,2017,51.4782608695652,15.2996421978881
"10656",2017-07-17,"59bk17",59,1,1,5,2017,60.7391304347826,13.7781691332351
"10657",2017-07-18,"59bk17",59,1,1,6,2017,84.6904761904762,20.5479666019543
"10658",2017-07-19,"59bk17",59,1,1,7,2017,110.133333333333,34.4020181177604
"10659",2017-07-20,"59bk17",59,1,1,8,2017,132.307692307692,43.6183917925008
"10660",2017-07-21,"59bk17",59,1,1,9,2017,153.928571428571,47.7741046945422
"10661",2017-07-22,"59bk17",59,1,1,10,2017,191.84375,48.8685593066716
"10662",2017-07-23,"59bk17",59,1,1,11,2017,220.80487804878,65.384332799301
"10663",2017-07-24,"59bk17",59,1,1,12,2017,274.9375,64.2240544240759
"10664",2017-07-25,"59bk17",59,1,1,13,2017,299.090909090909,89.4175089626797
"10665",2017-07-26,"59bk17",59,1,1,14,2017,326.740740740741,95.5999648344772
"10666",2017-07-27,"59bk17",59,1,1,15,2017,369.533333333333,71.1912108742865
"10667",2017-07-28,"59bk17",59,1,1,16,2017,399.772727272727,97.1529275519986
"10668",2017-07-29,"59bk17",59,1,1,17,2017,441.285714285714,143.890678893831
"10669",2017-07-30,"59bk17",59,1,1,18,2017,513.294117647059,115.362344758744
"10670",2017-07-31,"59bk17",59,1,1,19,2017,522.125,127.961908394647
"10671",2017-08-01,"59bk17",59,1,1,20,2017,539.555555555556,106.514965655051
"10672",2017-08-02,"59bk17",59,1,1,21,2017,564.764705882353,104.064973533738
"10673",2017-08-03,"59bk17",59,1,1,22,2017,577.681818181818,111.557111729774
"10674",2017-08-04,"59bk17",59,1,1,23,2017,654.333333333333,117.646877896474
"10675",2017-08-05,"59bk17",59,1,1,24,2017,652.45,130.09732187057
"10676",2017-08-06,"59bk17",59,1,1,25,2017,701.545454545455,126.553104709795
"10677",2017-08-07,"59bk17",59,1,1,26,2017,576.96,153.987683490163
"10678",2017-08-08,"59bk17",59,1,1,27,2017,623.866666666667,123.757173914235
"10679",2017-08-09,"59bk17",59,1,1,28,2017,714.818181818182,141.872349795031
"10680",2017-08-10,"59bk17",59,1,1,29,2017,658.571428571429,91.4327752009769
"10681",2017-08-11,"59bk17",59,1,1,30,2017,692.5,124.801026823886
"10682",2017-08-12,"59bk17",59,1,1,31,2017,671.714285714286,178.664250161341
"10683",2017-08-13,"59bk17",59,1,1,32,2017,581.307692307692,134.305239793157
"10684",2017-08-14,"59bk17",59,1,1,33,2017,659.4,49.2321033473078
"10685",2017-08-15,"59bk17",59,1,1,34,2017,838.25,35.1318943411823
"10686",2017-08-16,"59bk17",59,1,1,35,2017,651.5,2.12132034355964
"10687",2017-08-17,"59bk17",59,1,1,36,2017,NA,NA
"10688",2017-08-18,"59bk17",59,1,1,37,2017,NA,NA
"10689",2017-08-19,"59bk17",59,1,1,38,2017,NA,NA
"10690",2017-08-20,"59bk17",59,1,1,39,2017,NA,NA
"10691",2017-08-21,"59bk17",59,1,1,40,2017,NA,NA
"10692",2017-08-22,"59bk17",59,1,1,41,2017,NA,NA
"10693",2017-08-23,"59bk17",59,1,1,42,2017,NA,NA
"10694",2017-08-24,"59bk17",59,1,1,43,2017,NA,NA
"10695",2017-08-25,"59bk17",59,1,1,44,2017,NA,NA
"10696",2017-08-26,"59bk17",59,1,1,45,2017,NA,NA
"10697",2017-08-27,"59bk17",59,1,1,46,2017,NA,NA
"10698",2017-08-28,"59bk17",59,1,1,47,2017,NA,NA
"10699",2017-08-29,"59bk17",59,1,1,48,2017,NA,NA
"10700",2017-08-30,"59bk17",59,1,1,49,2017,NA,NA
"10701",2017-08-31,"59bk17",59,1,1,50,2017,NA,NA
"10702",2017-09-01,"59bk17",59,1,1,51,2017,NA,NA
"10703",2017-09-02,"59bk17",59,1,1,52,2017,NA,NA
"10704",2017-09-03,"59bk17",59,1,1,53,2017,NA,NA
"10705",2017-09-04,"59bk17",59,1,1,54,2017,NA,NA
"10706",2017-09-05,"59bk17",59,1,1,55,2017,NA,NA
"10707",2017-09-06,"59bk17",59,1,1,56,2017,NA,NA
"10708",2017-09-07,"59bk17",59,1,1,57,2017,NA,NA
"10709",2017-09-08,"59bk17",59,1,1,58,2017,NA,NA
"10710",2017-09-09,"59bk17",59,1,1,59,2017,NA,NA
"10711",2017-09-10,"59bk17",59,1,1,60,2017,NA,NA
"10712",2017-09-11,"59bk17",59,1,1,61,2017,NA,NA
"10713",2017-09-12,"59bk17",59,1,1,62,2017,NA,NA
"10714",2017-09-13,"59bk17",59,1,1,63,2017,NA,NA
"10715",2017-09-14,"59bk17",59,1,1,64,2017,NA,NA
"10716",2017-09-15,"59bk17",59,1,1,65,2017,NA,NA
"10717",2017-09-16,"59bk17",59,1,1,66,2017,NA,NA
"10718",2017-09-17,"59bk17",59,1,1,67,2017,NA,NA
"10719",2017-09-18,"59bk17",59,1,1,68,2017,NA,NA
"10720",2017-09-19,"59bk17",59,1,1,69,2017,NA,NA
"10721",2017-09-20,"59bk17",59,1,1,70,2017,NA,NA
"10722",2017-09-21,"59bk17",59,1,1,71,2017,NA,NA
"10723",2014-07-18,"59g14",59,1,1,1,2014,33.5,1.73205080756888
"10724",2014-07-19,"59g14",59,1,1,2,2014,36.2416666666667,4.81771339110584
"10725",2014-07-20,"59g14",59,1,1,3,2014,40.0086956521739,8.52919654339665
"10726",2014-07-21,"59g14",59,1,1,4,2014,51.4782608695652,15.2996421978881
"10727",2014-07-22,"59g14",59,1,1,5,2014,60.7391304347826,13.7781691332351
"10728",2014-07-23,"59g14",59,1,1,6,2014,84.6904761904762,20.5479666019543
"10729",2014-07-24,"59g14",59,1,1,7,2014,110.133333333333,34.4020181177604
"10730",2014-07-25,"59g14",59,1,1,8,2014,132.307692307692,43.6183917925008
"10731",2014-07-26,"59g14",59,1,1,9,2014,153.928571428571,47.7741046945422
"10732",2014-07-27,"59g14",59,1,1,10,2014,191.84375,48.8685593066716
"10733",2014-07-28,"59g14",59,1,1,11,2014,220.80487804878,65.384332799301
"10734",2014-07-29,"59g14",59,1,1,12,2014,274.9375,64.2240544240759
"10735",2014-07-30,"59g14",59,1,1,13,2014,299.090909090909,89.4175089626797
"10736",2014-07-31,"59g14",59,1,1,14,2014,326.740740740741,95.5999648344772
"10737",2014-08-01,"59g14",59,1,1,15,2014,369.533333333333,71.1912108742865
"10738",2014-08-02,"59g14",59,1,1,16,2014,399.772727272727,97.1529275519986
"10739",2014-08-03,"59g14",59,1,1,17,2014,441.285714285714,143.890678893831
"10740",2014-08-04,"59g14",59,1,1,18,2014,513.294117647059,115.362344758744
"10741",2014-08-05,"59g14",59,1,1,19,2014,522.125,127.961908394647
"10742",2014-08-06,"59g14",59,1,1,20,2014,539.555555555556,106.514965655051
"10743",2014-08-07,"59g14",59,1,1,21,2014,564.764705882353,104.064973533738
"10744",2014-08-08,"59g14",59,1,1,22,2014,577.681818181818,111.557111729774
"10745",2014-08-09,"59g14",59,1,1,23,2014,654.333333333333,117.646877896474
"10746",2014-08-10,"59g14",59,1,1,24,2014,652.45,130.09732187057
"10747",2014-08-11,"59g14",59,1,1,25,2014,701.545454545455,126.553104709795
"10748",2014-08-12,"59g14",59,1,1,26,2014,576.96,153.987683490163
"10749",2014-08-13,"59g14",59,1,1,27,2014,623.866666666667,123.757173914235
"10750",2014-08-14,"59g14",59,1,1,28,2014,714.818181818182,141.872349795031
"10751",2014-08-15,"59g14",59,1,1,29,2014,658.571428571429,91.4327752009769
"10752",2014-08-16,"59g14",59,1,1,30,2014,692.5,124.801026823886
"10753",2014-08-17,"59g14",59,1,1,31,2014,671.714285714286,178.664250161341
"10754",2014-08-18,"59g14",59,1,1,32,2014,581.307692307692,134.305239793157
"10755",2014-08-19,"59g14",59,1,1,33,2014,659.4,49.2321033473078
"10756",2014-08-20,"59g14",59,1,1,34,2014,838.25,35.1318943411823
"10757",2014-08-21,"59g14",59,1,1,35,2014,651.5,2.12132034355964
"10758",2014-08-22,"59g14",59,1,1,36,2014,NA,NA
"10759",2014-08-23,"59g14",59,1,1,37,2014,NA,NA
"10760",2014-08-24,"59g14",59,1,1,38,2014,NA,NA
"10761",2014-08-25,"59g14",59,1,1,39,2014,NA,NA
"10762",2014-08-26,"59g14",59,1,1,40,2014,NA,NA
"10763",2014-08-27,"59g14",59,1,1,41,2014,NA,NA
"10764",2014-08-28,"59g14",59,1,1,42,2014,NA,NA
"10765",2014-08-29,"59g14",59,1,1,43,2014,NA,NA
"10766",2014-08-30,"59g14",59,1,1,44,2014,NA,NA
"10767",2014-08-31,"59g14",59,1,1,45,2014,NA,NA
"10768",2014-09-01,"59g14",59,1,1,46,2014,NA,NA
"10769",2014-09-02,"59g14",59,1,1,47,2014,NA,NA
"10770",2014-09-03,"59g14",59,1,1,48,2014,NA,NA
"10771",2014-09-04,"59g14",59,1,1,49,2014,NA,NA
"10772",2014-09-05,"59g14",59,1,1,50,2014,NA,NA
"10773",2014-09-06,"59g14",59,1,1,51,2014,NA,NA
"10774",2014-09-07,"59g14",59,1,1,52,2014,NA,NA
"10775",2014-09-08,"59g14",59,1,1,53,2014,NA,NA
"10776",2014-09-09,"59g14",59,1,1,54,2014,NA,NA
"10777",2014-09-10,"59g14",59,1,1,55,2014,NA,NA
"10778",2014-09-11,"59g14",59,1,1,56,2014,NA,NA
"10779",2014-09-12,"59g14",59,1,1,57,2014,NA,NA
"10780",2014-09-13,"59g14",59,1,1,58,2014,NA,NA
"10781",2014-09-14,"59g14",59,1,1,59,2014,NA,NA
"10782",2014-09-15,"59g14",59,1,1,60,2014,NA,NA
"10783",2014-09-16,"59g14",59,1,1,61,2014,NA,NA
"10784",2014-09-17,"59g14",59,1,1,62,2014,NA,NA
"10785",2014-09-18,"59g14",59,1,1,63,2014,NA,NA
"10786",2014-09-19,"59g14",59,1,1,64,2014,NA,NA
"10787",2014-09-20,"59g14",59,1,1,65,2014,NA,NA
"10788",2014-09-21,"59g14",59,1,1,66,2014,NA,NA
"10789",2014-09-22,"59g14",59,1,1,67,2014,NA,NA
"10790",2014-09-23,"59g14",59,1,1,68,2014,NA,NA
"10791",2014-09-24,"59g14",59,1,1,69,2014,NA,NA
"10792",2014-09-25,"59g14",59,1,1,70,2014,NA,NA
"10793",2014-09-26,"59g14",59,1,1,71,2014,NA,NA
"10794",2015-07-19,"59g15",59,1,1,1,2015,33.5,1.73205080756888
"10795",2015-07-20,"59g15",59,1,1,2,2015,36.2416666666667,4.81771339110584
"10796",2015-07-21,"59g15",59,1,1,3,2015,40.0086956521739,8.52919654339665
"10797",2015-07-22,"59g15",59,1,1,4,2015,51.4782608695652,15.2996421978881
"10798",2015-07-23,"59g15",59,1,1,5,2015,60.7391304347826,13.7781691332351
"10799",2015-07-24,"59g15",59,1,1,6,2015,84.6904761904762,20.5479666019543
"10800",2015-07-25,"59g15",59,1,1,7,2015,110.133333333333,34.4020181177604
"10801",2015-07-26,"59g15",59,1,1,8,2015,132.307692307692,43.6183917925008
"10802",2015-07-27,"59g15",59,1,1,9,2015,153.928571428571,47.7741046945422
"10803",2015-07-28,"59g15",59,1,1,10,2015,191.84375,48.8685593066716
"10804",2015-07-29,"59g15",59,1,1,11,2015,220.80487804878,65.384332799301
"10805",2015-07-30,"59g15",59,1,1,12,2015,274.9375,64.2240544240759
"10806",2015-07-31,"59g15",59,1,1,13,2015,299.090909090909,89.4175089626797
"10807",2015-08-01,"59g15",59,1,1,14,2015,326.740740740741,95.5999648344772
"10808",2015-08-02,"59g15",59,1,1,15,2015,369.533333333333,71.1912108742865
"10809",2015-08-03,"59g15",59,1,1,16,2015,399.772727272727,97.1529275519986
"10810",2015-08-04,"59g15",59,1,1,17,2015,441.285714285714,143.890678893831
"10811",2015-08-05,"59g15",59,1,1,18,2015,513.294117647059,115.362344758744
"10812",2015-08-06,"59g15",59,1,1,19,2015,522.125,127.961908394647
"10813",2015-08-07,"59g15",59,1,1,20,2015,539.555555555556,106.514965655051
"10814",2015-08-08,"59g15",59,1,1,21,2015,564.764705882353,104.064973533738
"10815",2015-08-09,"59g15",59,1,1,22,2015,577.681818181818,111.557111729774
"10816",2015-08-10,"59g15",59,1,1,23,2015,654.333333333333,117.646877896474
"10817",2015-08-11,"59g15",59,1,1,24,2015,652.45,130.09732187057
"10818",2015-08-12,"59g15",59,1,1,25,2015,701.545454545455,126.553104709795
"10819",2015-08-13,"59g15",59,1,1,26,2015,576.96,153.987683490163
"10820",2015-08-14,"59g15",59,1,1,27,2015,623.866666666667,123.757173914235
"10821",2015-08-15,"59g15",59,1,1,28,2015,714.818181818182,141.872349795031
"10822",2015-08-16,"59g15",59,1,1,29,2015,658.571428571429,91.4327752009769
"10823",2015-08-17,"59g15",59,1,1,30,2015,692.5,124.801026823886
"10824",2015-08-18,"59g15",59,1,1,31,2015,671.714285714286,178.664250161341
"10825",2015-08-19,"59g15",59,1,1,32,2015,581.307692307692,134.305239793157
"10826",2015-08-20,"59g15",59,1,1,33,2015,659.4,49.2321033473078
"10827",2015-08-21,"59g15",59,1,1,34,2015,838.25,35.1318943411823
"10828",2015-08-22,"59g15",59,1,1,35,2015,651.5,2.12132034355964
"10829",2015-08-23,"59g15",59,1,1,36,2015,NA,NA
"10830",2015-08-24,"59g15",59,1,1,37,2015,NA,NA
"10831",2015-08-25,"59g15",59,1,1,38,2015,NA,NA
"10832",2015-08-26,"59g15",59,1,1,39,2015,NA,NA
"10833",2015-08-27,"59g15",59,1,1,40,2015,NA,NA
"10834",2015-08-28,"59g15",59,1,1,41,2015,NA,NA
"10835",2015-08-29,"59g15",59,1,1,42,2015,NA,NA
"10836",2015-08-30,"59g15",59,1,1,43,2015,NA,NA
"10837",2015-08-31,"59g15",59,1,1,44,2015,NA,NA
"10838",2015-09-01,"59g15",59,1,1,45,2015,NA,NA
"10839",2015-09-02,"59g15",59,1,1,46,2015,NA,NA
"10840",2015-09-03,"59g15",59,1,1,47,2015,NA,NA
"10841",2015-09-04,"59g15",59,1,1,48,2015,NA,NA
"10842",2015-09-05,"59g15",59,1,1,49,2015,NA,NA
"10843",2015-09-06,"59g15",59,1,1,50,2015,NA,NA
"10844",2015-09-07,"59g15",59,1,1,51,2015,NA,NA
"10845",2015-09-08,"59g15",59,1,1,52,2015,NA,NA
"10846",2015-09-09,"59g15",59,1,1,53,2015,NA,NA
"10847",2015-09-10,"59g15",59,1,1,54,2015,NA,NA
"10848",2015-09-11,"59g15",59,1,1,55,2015,NA,NA
"10849",2015-09-12,"59g15",59,1,1,56,2015,NA,NA
"10850",2015-09-13,"59g15",59,1,1,57,2015,NA,NA
"10851",2015-09-14,"59g15",59,1,1,58,2015,NA,NA
"10852",2015-09-15,"59g15",59,1,1,59,2015,NA,NA
"10853",2015-09-16,"59g15",59,1,1,60,2015,NA,NA
"10854",2015-09-17,"59g15",59,1,1,61,2015,NA,NA
"10855",2015-09-18,"59g15",59,1,1,62,2015,NA,NA
"10856",2015-09-19,"59g15",59,1,1,63,2015,NA,NA
"10857",2015-09-20,"59g15",59,1,1,64,2015,NA,NA
"10858",2015-09-21,"59g15",59,1,1,65,2015,NA,NA
"10859",2015-09-22,"59g15",59,1,1,66,2015,NA,NA
"10860",2015-09-23,"59g15",59,1,1,67,2015,NA,NA
"10861",2015-09-24,"59g15",59,1,1,68,2015,NA,NA
"10862",2015-09-25,"59g15",59,1,1,69,2015,NA,NA
"10863",2015-09-26,"59g15",59,1,1,70,2015,NA,NA
"10864",2015-09-27,"59g15",59,1,1,71,2015,NA,NA
"10865",2016-07-16,"59g16",59,1,1,1,2016,33.5,1.73205080756888
"10866",2016-07-17,"59g16",59,1,1,2,2016,36.2416666666667,4.81771339110584
"10867",2016-07-18,"59g16",59,1,1,3,2016,40.0086956521739,8.52919654339665
"10868",2016-07-19,"59g16",59,1,1,4,2016,51.4782608695652,15.2996421978881
"10869",2016-07-20,"59g16",59,1,1,5,2016,60.7391304347826,13.7781691332351
"10870",2016-07-21,"59g16",59,1,1,6,2016,84.6904761904762,20.5479666019543
"10871",2016-07-22,"59g16",59,1,1,7,2016,110.133333333333,34.4020181177604
"10872",2016-07-23,"59g16",59,1,1,8,2016,132.307692307692,43.6183917925008
"10873",2016-07-24,"59g16",59,1,1,9,2016,153.928571428571,47.7741046945422
"10874",2016-07-25,"59g16",59,1,1,10,2016,191.84375,48.8685593066716
"10875",2016-07-26,"59g16",59,1,1,11,2016,220.80487804878,65.384332799301
"10876",2016-07-27,"59g16",59,1,1,12,2016,274.9375,64.2240544240759
"10877",2016-07-28,"59g16",59,1,1,13,2016,299.090909090909,89.4175089626797
"10878",2016-07-29,"59g16",59,1,1,14,2016,326.740740740741,95.5999648344772
"10879",2016-07-30,"59g16",59,1,1,15,2016,369.533333333333,71.1912108742865
"10880",2016-07-31,"59g16",59,1,1,16,2016,399.772727272727,97.1529275519986
"10881",2016-08-01,"59g16",59,1,1,17,2016,441.285714285714,143.890678893831
"10882",2016-08-02,"59g16",59,1,1,18,2016,513.294117647059,115.362344758744
"10883",2016-08-03,"59g16",59,1,1,19,2016,522.125,127.961908394647
"10884",2016-08-04,"59g16",59,1,1,20,2016,539.555555555556,106.514965655051
"10885",2016-08-05,"59g16",59,1,1,21,2016,564.764705882353,104.064973533738
"10886",2016-08-06,"59g16",59,1,1,22,2016,577.681818181818,111.557111729774
"10887",2016-08-07,"59g16",59,1,1,23,2016,654.333333333333,117.646877896474
"10888",2016-08-08,"59g16",59,1,1,24,2016,652.45,130.09732187057
"10889",2016-08-09,"59g16",59,1,1,25,2016,701.545454545455,126.553104709795
"10890",2016-08-10,"59g16",59,1,1,26,2016,576.96,153.987683490163
"10891",2016-08-11,"59g16",59,1,1,27,2016,623.866666666667,123.757173914235
"10892",2016-08-12,"59g16",59,1,1,28,2016,714.818181818182,141.872349795031
"10893",2016-08-13,"59g16",59,1,1,29,2016,658.571428571429,91.4327752009769
"10894",2016-08-14,"59g16",59,1,1,30,2016,692.5,124.801026823886
"10895",2016-08-15,"59g16",59,1,1,31,2016,671.714285714286,178.664250161341
"10896",2016-08-16,"59g16",59,1,1,32,2016,581.307692307692,134.305239793157
"10897",2016-08-17,"59g16",59,1,1,33,2016,659.4,49.2321033473078
"10898",2016-08-18,"59g16",59,1,1,34,2016,838.25,35.1318943411823
"10899",2016-08-19,"59g16",59,1,1,35,2016,651.5,2.12132034355964
"10900",2016-08-20,"59g16",59,1,1,36,2016,NA,NA
"10901",2016-08-21,"59g16",59,1,1,37,2016,NA,NA
"10902",2016-08-22,"59g16",59,1,1,38,2016,NA,NA
"10903",2016-08-23,"59g16",59,1,1,39,2016,NA,NA
"10904",2016-08-24,"59g16",59,1,1,40,2016,NA,NA
"10905",2016-08-25,"59g16",59,1,1,41,2016,NA,NA
"10906",2016-08-26,"59g16",59,1,1,42,2016,NA,NA
"10907",2016-08-27,"59g16",59,1,1,43,2016,NA,NA
"10908",2016-08-28,"59g16",59,1,1,44,2016,NA,NA
"10909",2016-08-29,"59g16",59,1,1,45,2016,NA,NA
"10910",2016-08-30,"59g16",59,1,1,46,2016,NA,NA
"10911",2016-08-31,"59g16",59,1,1,47,2016,NA,NA
"10912",2016-09-01,"59g16",59,1,1,48,2016,NA,NA
"10913",2016-09-02,"59g16",59,1,1,49,2016,NA,NA
"10914",2016-09-03,"59g16",59,1,1,50,2016,NA,NA
"10915",2016-09-04,"59g16",59,1,1,51,2016,NA,NA
"10916",2016-09-05,"59g16",59,1,1,52,2016,NA,NA
"10917",2016-09-06,"59g16",59,1,1,53,2016,NA,NA
"10918",2016-09-07,"59g16",59,1,1,54,2016,NA,NA
"10919",2016-09-08,"59g16",59,1,1,55,2016,NA,NA
"10920",2016-09-09,"59g16",59,1,1,56,2016,NA,NA
"10921",2016-09-10,"59g16",59,1,1,57,2016,NA,NA
"10922",2016-09-11,"59g16",59,1,1,58,2016,NA,NA
"10923",2016-09-12,"59g16",59,1,1,59,2016,NA,NA
"10924",2016-09-13,"59g16",59,1,1,60,2016,NA,NA
"10925",2016-09-14,"59g16",59,1,1,61,2016,NA,NA
"10926",2016-09-15,"59g16",59,1,1,62,2016,NA,NA
"10927",2016-09-16,"59g16",59,1,1,63,2016,NA,NA
"10928",2016-09-17,"59g16",59,1,1,64,2016,NA,NA
"10929",2016-09-18,"59g16",59,1,1,65,2016,NA,NA
"10930",2016-09-19,"59g16",59,1,1,66,2016,NA,NA
"10931",2016-09-20,"59g16",59,1,1,67,2016,NA,NA
"10932",2016-09-21,"59g16",59,1,1,68,2016,NA,NA
"10933",2016-09-22,"59g16",59,1,1,69,2016,NA,NA
"10934",2016-09-23,"59g16",59,1,1,70,2016,NA,NA
"10935",2016-09-24,"59g16",59,1,1,71,2016,NA,NA
"10936",2017-07-13,"59g17",59,1,1,1,2017,33.5,1.73205080756888
"10937",2017-07-14,"59g17",59,1,1,2,2017,36.2416666666667,4.81771339110584
"10938",2017-07-15,"59g17",59,1,1,3,2017,40.0086956521739,8.52919654339665
"10939",2017-07-16,"59g17",59,1,1,4,2017,51.4782608695652,15.2996421978881
"10940",2017-07-17,"59g17",59,1,1,5,2017,60.7391304347826,13.7781691332351
"10941",2017-07-18,"59g17",59,1,1,6,2017,84.6904761904762,20.5479666019543
"10942",2017-07-19,"59g17",59,1,1,7,2017,110.133333333333,34.4020181177604
"10943",2017-07-20,"59g17",59,1,1,8,2017,132.307692307692,43.6183917925008
"10944",2017-07-21,"59g17",59,1,1,9,2017,153.928571428571,47.7741046945422
"10945",2017-07-22,"59g17",59,1,1,10,2017,191.84375,48.8685593066716
"10946",2017-07-23,"59g17",59,1,1,11,2017,220.80487804878,65.384332799301
"10947",2017-07-24,"59g17",59,1,1,12,2017,274.9375,64.2240544240759
"10948",2017-07-25,"59g17",59,1,1,13,2017,299.090909090909,89.4175089626797
"10949",2017-07-26,"59g17",59,1,1,14,2017,326.740740740741,95.5999648344772
"10950",2017-07-27,"59g17",59,1,1,15,2017,369.533333333333,71.1912108742865
"10951",2017-07-28,"59g17",59,1,1,16,2017,399.772727272727,97.1529275519986
"10952",2017-07-29,"59g17",59,1,1,17,2017,441.285714285714,143.890678893831
"10953",2017-07-30,"59g17",59,1,1,18,2017,513.294117647059,115.362344758744
"10954",2017-07-31,"59g17",59,1,1,19,2017,522.125,127.961908394647
"10955",2017-08-01,"59g17",59,1,1,20,2017,539.555555555556,106.514965655051
"10956",2017-08-02,"59g17",59,1,1,21,2017,564.764705882353,104.064973533738
"10957",2017-08-03,"59g17",59,1,1,22,2017,577.681818181818,111.557111729774
"10958",2017-08-04,"59g17",59,1,1,23,2017,654.333333333333,117.646877896474
"10959",2017-08-05,"59g17",59,1,1,24,2017,652.45,130.09732187057
"10960",2017-08-06,"59g17",59,1,1,25,2017,701.545454545455,126.553104709795
"10961",2017-08-07,"59g17",59,1,1,26,2017,576.96,153.987683490163
"10962",2017-08-08,"59g17",59,1,1,27,2017,623.866666666667,123.757173914235
"10963",2017-08-09,"59g17",59,1,1,28,2017,714.818181818182,141.872349795031
"10964",2017-08-10,"59g17",59,1,1,29,2017,658.571428571429,91.4327752009769
"10965",2017-08-11,"59g17",59,1,1,30,2017,692.5,124.801026823886
"10966",2017-08-12,"59g17",59,1,1,31,2017,671.714285714286,178.664250161341
"10967",2017-08-13,"59g17",59,1,1,32,2017,581.307692307692,134.305239793157
"10968",2017-08-14,"59g17",59,1,1,33,2017,659.4,49.2321033473078
"10969",2017-08-15,"59g17",59,1,1,34,2017,838.25,35.1318943411823
"10970",2017-08-16,"59g17",59,1,1,35,2017,651.5,2.12132034355964
"10971",2017-08-17,"59g17",59,1,1,36,2017,NA,NA
"10972",2017-08-18,"59g17",59,1,1,37,2017,NA,NA
"10973",2017-08-19,"59g17",59,1,1,38,2017,NA,NA
"10974",2017-08-20,"59g17",59,1,1,39,2017,NA,NA
"10975",2017-08-21,"59g17",59,1,1,40,2017,NA,NA
"10976",2017-08-22,"59g17",59,1,1,41,2017,NA,NA
"10977",2017-08-23,"59g17",59,1,1,42,2017,NA,NA
"10978",2017-08-24,"59g17",59,1,1,43,2017,NA,NA
"10979",2017-08-25,"59g17",59,1,1,44,2017,NA,NA
"10980",2017-08-26,"59g17",59,1,1,45,2017,NA,NA
"10981",2017-08-27,"59g17",59,1,1,46,2017,NA,NA
"10982",2017-08-28,"59g17",59,1,1,47,2017,NA,NA
"10983",2017-08-29,"59g17",59,1,1,48,2017,NA,NA
"10984",2017-08-30,"59g17",59,1,1,49,2017,NA,NA
"10985",2017-08-31,"59g17",59,1,1,50,2017,NA,NA
"10986",2017-09-01,"59g17",59,1,1,51,2017,NA,NA
"10987",2017-09-02,"59g17",59,1,1,52,2017,NA,NA
"10988",2017-09-03,"59g17",59,1,1,53,2017,NA,NA
"10989",2017-09-04,"59g17",59,1,1,54,2017,NA,NA
"10990",2017-09-05,"59g17",59,1,1,55,2017,NA,NA
"10991",2017-09-06,"59g17",59,1,1,56,2017,NA,NA
"10992",2017-09-07,"59g17",59,1,1,57,2017,NA,NA
"10993",2017-09-08,"59g17",59,1,1,58,2017,NA,NA
"10994",2017-09-09,"59g17",59,1,1,59,2017,NA,NA
"10995",2017-09-10,"59g17",59,1,1,60,2017,NA,NA
"10996",2017-09-11,"59g17",59,1,1,61,2017,NA,NA
"10997",2017-09-12,"59g17",59,1,1,62,2017,NA,NA
"10998",2017-09-13,"59g17",59,1,1,63,2017,NA,NA
"10999",2017-09-14,"59g17",59,1,1,64,2017,NA,NA
"11000",2017-09-15,"59g17",59,1,1,65,2017,NA,NA
"11001",2017-09-16,"59g17",59,1,1,66,2017,NA,NA
"11002",2017-09-17,"59g17",59,1,1,67,2017,NA,NA
"11003",2017-09-18,"59g17",59,1,1,68,2017,NA,NA
"11004",2017-09-19,"59g17",59,1,1,69,2017,NA,NA
"11005",2017-09-20,"59g17",59,1,1,70,2017,NA,NA
"11006",2017-09-21,"59g17",59,1,1,71,2017,NA,NA
"11007",2015-07-18,"59r15",59,1,1,1,2015,33.5,1.73205080756888
"11008",2015-07-19,"59r15",59,1,1,2,2015,36.2416666666667,4.81771339110584
"11009",2015-07-20,"59r15",59,1,1,3,2015,40.0086956521739,8.52919654339665
"11010",2015-07-21,"59r15",59,1,1,4,2015,51.4782608695652,15.2996421978881
"11011",2015-07-22,"59r15",59,1,1,5,2015,60.7391304347826,13.7781691332351
"11012",2015-07-23,"59r15",59,1,1,6,2015,84.6904761904762,20.5479666019543
"11013",2015-07-24,"59r15",59,1,1,7,2015,110.133333333333,34.4020181177604
"11014",2015-07-25,"59r15",59,1,1,8,2015,132.307692307692,43.6183917925008
"11015",2015-07-26,"59r15",59,1,1,9,2015,153.928571428571,47.7741046945422
"11016",2015-07-27,"59r15",59,1,1,10,2015,191.84375,48.8685593066716
