"","date","year","month","day","maxTemp","minTemp","meanTemp","snoGrnd","precip","wind","site","prop","yday","b_size","b_weight","b_age","trt"
"711",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",130,1,201,5,374.817663043478,9,0
"712",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",130,0.997916666666667,202,5,445.239660657476,10,0
"713",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",130,0.997916666666667,202,5,445.239660657476,10,0
"714",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",130,1,203,5,565.796713250518,11,0
"715",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",130,1,203,5,565.796713250518,11,0
"716",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",130,0.998005982053839,204,5,688.738528138527,12,0
"717",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",130,0.998005982053839,204,5,688.738528138527,12,0
"718",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",130,1,205,3,760.737077737077,13,0
"719",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",130,1,205,3,760.737077737077,13,0
"720",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",130,0.995833333333333,206,3,846.771428571427,14,0
"721",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",130,0.995833333333333,206,3,846.771428571427,14,0
"722",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",130,0.958333333333333,207,3,952.841179653679,15,0
"723",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",130,0.958333333333333,207,3,952.841179653679,15,0
"724",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",130,0.981765134938001,208,3,1052.27642276423,16,0
"725",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",130,0.981765134938001,208,3,1052.27642276423,16,0
"726",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",130,0.926388888888889,209,3,1232.55007002801,17,0
"727",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",130,0.926388888888889,209,3,1232.55007002801,17,0
"728",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",130,0.75,210,3,1289.68777056277,18,0
"729",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",130,0.75,210,3,1289.68777056277,18,0
"730",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",130,0.624156039009752,211,3,1362.41798941799,19,0
"731",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",130,0.624156039009752,211,3,1362.41798941799,19,0
"732",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",19,1,199,3,108.725,1,0
"733",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",19,1,200,4,156.267753623188,2,0
"734",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",19,0.953428201811126,205,4,507.056410256409,7,0
"735",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",19,0.920138888888889,206,4,594.093406593405,8,0
"736",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",19,0.904861111111111,207,4,729.459821428571,9,0
"737",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",19,0.771869639794168,208,4,854.25838414634,10,0
"738",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",19,0.364406779661017,210,3,1093.9241962306,12,0
"739",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",19,0.652892561983471,216,2,1706.34059233449,18,0
"740",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,19,0.893939393939394,217,2,1741.20170344561,19,0
"741",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",23,0.920308483290488,200,3,220.859213250518,5,1
"742",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",23,0.911338448422847,201,3,281.005797101449,6,1
"743",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",23,0.8875,202,3,349.30586080586,7,1
"744",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",23,0.940277777777778,203,3,417.990476190475,8,1
"745",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",23,0.747737556561086,204,3,515.995192307692,9,1
"746",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",23,0.513618677042802,205,3,595.538327526131,10,1
"747",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",23,0.805288461538462,206,3,741.71875,11,1
"748",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",23,1,207,3,818.986696230598,12,1
"749",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",23,0.175141242937853,208,3,928.418981481482,13,1
"750",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",23,0.203238866396761,209,3,1038.15757575758,14,1
"751",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",23,0.274074074074074,210,3,1126.28619528619,15,1
"752",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",23,0.141321044546851,211,3,1252.10476190476,16,1
"753",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",3,0.984375,197,1,36.2416666666667,1,1
"754",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",3,1,198,2,76.2503623188406,2,1
"755",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",3,0.993006993006993,199,3,127.728623188406,3,1
"756",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",3,1,200,3,152.226086956522,4,1
"757",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",3,1,201,3,196.907867494824,5,1
"758",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",3,0.997690531177829,202,3,255.562939958592,6,1
"759",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",3,0.996960486322188,203,3,327.131501831501,7,1
"760",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",3,1,204,3,396.369597069596,8,1
"761",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",3,0.999163179916318,205,3,478.080013736263,9,1
"762",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",3,0.974321349963316,206,3,566.577199477351,10,1
"763",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",3,1,207,3,687.58612804878,11,1
"764",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",3,1,208,3,794.833287139689,12,1
"765",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",3,0.839721254355401,209,3,900.76914983165,13,1
"766",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",3,0.808027923211169,210,3,995.364983164983,14,1
"767",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",3,0.581743869209809,211,3,1096.0468013468,15,1
"768",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",3,0.962025316455696,212,3,1210.59177489177,16,1
"769",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",3,0.966666666666667,213,3,1354.3525592055,17,1
"770",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",3,0.6,214,3,1476.70483193277,18,1
"771",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",30,0.933409873708381,193,2,72.4833333333334,1,0
"772",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",30,0.961904761904762,198,4,356.435403726707,6,0
"773",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",30,0.951575710991545,199,4,435.4878483835,7,0
"774",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",30,0.820992676973149,200,3,500.903965599617,8,0
"775",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",30,0.72562893081761,201,3,598.355201863354,9,0
"776",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",30,0.628349178910977,202,3,694.192636532343,10,0
"777",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",30,0.730837789661319,203,3,831.419008483563,11,0
"778",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",30,1,204,3,933.858448616601,12,0
"779",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",30,0.890756302521008,205,3,1013.31152100717,13,0
"780",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",30,0.44578313253012,206,3,1126.54653784219,14,0
"781",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",30,1,207,3,1229.81791831357,15,0
"782",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",30,0.938775510204082,208,3,1343.08328627894,16,0
"783",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",30,0.726415094339623,209,3,1528.61308001461,17,0
"784",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",30,0.129577464788732,210,3,1618.28324808184,18,0
"785",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",30,0.154746423927178,211,3,1661.97524154589,19,0
"786",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",31,1,201,3,108.725,1,1
"787",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",31,1,202,3,120.026086956522,2,1
"788",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",31,0.986933128362798,203,3,154.434782608696,3,1
"789",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",31,0.991978609625668,204,3,182.217391304348,4,1
"790",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",31,0.995505617977528,205,3,254.071428571429,5,1
"791",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",31,1,206,3,330.399999999999,6,1
"792",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",31,1,207,3,396.923076923076,7,1
"793",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",31,0.974789915966387,210,2,633.45350609756,10,1
"794",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",31,0.591419816138917,211,2,741.71875,11,1
"795",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",31,0.980707395498392,212,2,790.025568181818,12,1
"796",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",31,0.643835616438356,213,2,845.325231481482,13,1
"797",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",31,0.683982683982684,214,2,930.910416666666,14,1
"798",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",31,0.210810810810811,215,2,991.389204545454,15,1
"799",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",31,0.632686084142395,216,2,1074.41517857143,16,1
"800",2016-08-04,2016,8,4,NA,11.5,NA,NA,NA,NA,31,0.991111111111111,217,2,1218.43198529412,17,1
"801",2016-08-05,2016,8,5,14.5,8.1,11.3,NA,0,"57",31,0.445887445887446,218,2,1236.09375,18,1
"802",2016-08-06,2016,8,6,11.7,5.8,8.8,NA,0.4,"54",31,0.243697478991597,219,2,1270.95486111111,19,1
"803",2016-07-15,2016,7,15,18.6,7.4,13,NA,0.2,"74",4,1,197,1,36.2416666666667,1,1
"804",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",4,0.956462585034014,198,1,40.0086956521739,2,1
"805",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",4,0.776422764227642,199,2,87.7199275362319,3,1
"806",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",4,0.934782608695652,200,2,100.747826086957,4,1
"807",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",4,0.997477931904161,201,2,136.168737060041,5,1
"808",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",4,0.992964824120603,202,2,170.872463768116,6,1
"809",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",4,0.987966305655836,203,2,216.998168498168,7,1
"810",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",4,0.998591549295775,204,2,264.061904761904,8,1
"811",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",4,0.995169082125604,205,2,324.151442307692,9,1
"812",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",4,0.988165680473373,206,2,374.733449477351,10,1
"813",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",4,0.919554455445545,207,2,466.78125,11,1
"814",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",4,0.968782518210198,208,2,519.895787139689,12,1
"815",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",4,0.980691874497184,209,2,601.678240740741,13,1
"816",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",4,0.993775933609959,210,2,668.624242424242,14,1
"817",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",4,0.901931649331352,211,2,726.513468013468,15,1
"818",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",4,0.768892149669846,212,2,810.819047619047,16,1
"819",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",4,0.519006982156711,213,2,913.066844919786,17,1
"820",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",4,0.408770555990603,214,2,963.410714285714,18,1
"821",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",4,0.49706457925636,215,2,1052.84967320262,19,1
"822",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",41,0.929961089494163,201,3,255.562939958592,6,0
"823",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",41,0.929961089494163,201,3,255.562939958592,6,1
"824",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",41,0.929961089494163,201,3,255.562939958592,6,0
"825",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",41,0.929961089494163,201,3,255.562939958592,6,1
"826",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",41,0.997916666666667,202,3,327.131501831501,7,0
"827",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",41,0.997916666666667,202,3,327.131501831501,7,1
"828",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",41,0.997916666666667,202,3,327.131501831501,7,0
"829",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",41,0.997916666666667,202,3,327.131501831501,7,1
"830",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",41,0.936111111111111,203,3,396.369597069596,8,0
"831",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",41,0.936111111111111,203,3,396.369597069596,8,1
"832",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",41,0.936111111111111,203,3,396.369597069596,8,0
"833",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",41,0.936111111111111,203,3,396.369597069596,8,1
"834",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",41,0.978472222222222,204,3,478.080013736263,9,0
"835",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",41,0.978472222222222,204,3,478.080013736263,9,1
"836",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",41,0.978472222222222,204,3,478.080013736263,9,0
"837",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",41,0.978472222222222,204,3,478.080013736263,9,1
"838",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",41,0.978947368421053,205,3,566.577199477351,10,0
"839",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",41,0.978947368421053,205,3,566.577199477351,10,1
"840",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",41,0.978947368421053,205,3,566.577199477351,10,0
"841",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",41,0.978947368421053,205,3,566.577199477351,10,1
"842",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",41,0.912983425414365,206,3,687.58612804878,11,0
"843",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",41,0.912983425414365,206,3,687.58612804878,11,1
"844",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",41,0.912983425414365,206,3,687.58612804878,11,0
"845",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",41,0.912983425414365,206,3,687.58612804878,11,1
"846",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",41,0.974673829623945,207,3,794.833287139689,12,0
"847",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",41,0.974673829623945,207,3,794.833287139689,12,1
"848",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",41,0.974673829623945,207,3,794.833287139689,12,0
"849",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",41,0.974673829623945,207,3,794.833287139689,12,1
"850",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",41,0.324723247232472,211,3,1210.59177489177,16,0
"851",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",41,0.324723247232472,211,3,1210.59177489177,16,1
"852",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",41,0.324723247232472,211,3,1210.59177489177,16,0
"853",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",41,0.324723247232472,211,3,1210.59177489177,16,1
"854",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",41,0.3125,212,3,1354.3525592055,17,0
"855",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",41,0.3125,212,3,1354.3525592055,17,1
"856",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",41,0.3125,212,3,1354.3525592055,17,0
"857",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",41,0.3125,212,3,1354.3525592055,17,1
"858",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",41,0.258016405667412,213,3,1476.70483193277,18,0
"859",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",41,0.258016405667412,213,3,1476.70483193277,18,1
"860",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",41,0.258016405667412,213,3,1476.70483193277,18,0
"861",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",41,0.258016405667412,213,3,1476.70483193277,18,1
"862",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",42,0.96943231441048,201,4,221.679968944099,5,0
"863",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",42,0.96943231441048,201,4,221.679968944099,5,0
"864",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",42,0.999126637554585,202,4,286.310766045548,6,0
"865",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",42,0.999126637554585,202,4,286.310766045548,6,0
"866",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",42,0.96283185840708,203,4,354.658416945373,7,0
"867",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",42,0.96283185840708,203,4,354.658416945373,7,0
"868",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",42,0.950738916256158,204,4,431.665870361522,8,0
"869",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",42,0.950738916256158,204,4,431.665870361522,8,0
"870",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",42,0.853658536585366,205,4,540.59613095238,9,0
"871",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",42,0.853658536585366,205,4,540.59613095238,9,0
"872",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",42,0.688753269398431,206,4,655.089653689805,10,0
"873",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",42,0.688753269398431,206,4,655.089653689805,10,0
"874",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",42,0.931744312026002,207,4,781.978641785043,11,0
"875",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",42,0.931744312026002,207,4,781.978641785043,11,0
"876",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",42,0.840145322434151,208,3,898.179851398601,12,0
"877",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",42,0.840145322434151,208,3,898.179851398601,12,0
"878",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",42,0.765412329863891,209,2,949.983092139342,13,0
"879",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",42,0.765412329863891,209,2,949.983092139342,13,0
"880",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",42,0.249444855662472,210,2,1020.42551638177,14,0
"881",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",42,0.249444855662472,210,2,1020.42551638177,14,0
"882",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",42,0.160849772382398,211,2,1093.45750291375,15,0
"883",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",42,0.160849772382398,211,2,1093.45750291375,15,0
"884",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",42,0.22068463219228,212,2,1165.20988386613,16,0
"885",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",42,0.22068463219228,212,2,1165.20988386613,16,0
"886",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",42,0.295703454085931,213,2,1278.73127424046,17,0
"887",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",42,0.295703454085931,213,2,1278.73127424046,17,0
"888",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",42,0.440548780487805,214,2,1359.57055995475,18,0
"889",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",42,0.440548780487805,214,2,1359.57055995475,18,0
"890",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",42,0.862068965517241,215,2,1385.83199786325,19,0
"891",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",42,0.862068965517241,215,2,1385.83199786325,19,0
"892",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",51,0.997080291970803,200,3,108.725,1,1
"893",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",51,0.997916666666667,201,4,156.267753623188,2,1
"894",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",51,0.992253521126761,202,4,194.443478260869,3,1
"895",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",51,0.962509012256669,203,4,233.695652173913,4,1
"896",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",51,0.888975155279503,204,4,314.810559006211,5,1
"897",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",51,0.899305555555556,205,4,415.090476190475,6,1
"898",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",51,0.801388888888889,206,4,507.056410256409,7,1
"899",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",51,0.782638888888889,207,4,594.093406593405,8,1
"900",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",51,0.666666666666667,208,4,729.459821428571,9,1
"901",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",51,0.591666666666667,209,4,854.25838414634,10,1
"902",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",51,0.499305555555556,210,4,1045.61737804878,11,1
"903",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",51,0.0909722222222222,211,4,1172.21022727273,12,1
"904",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",51,0.04375,212,4,1279.31313131313,13,1
"905",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",51,0.107638888888889,213,4,1435.34074074074,14,1
"906",2016-08-01,2016,8,1,10.2,8.3,9.3,NA,0,"43",51,0.260416666666667,214,4,1568.85151515151,15,1
"907",2016-08-02,2016,8,2,12.8,8.8,10.8,NA,3.4,"48",51,0.120138888888889,215,4,1723.62987012987,16,1
"908",2016-08-03,2016,8,3,13.8,10,11.9,NA,1.8,"41",51,0,216,4,1981.16806722689,17,1
"909",2016-07-10,2016,7,10,20.7,12.4,16.6,NA,0,"33",53,0.999305555555556,192,2,72.4833333333334,1,1
"910",2016-07-11,2016,7,11,19.7,9.8,14.8,NA,0,"33",53,0.998711340206186,193,3,116.259057971014,2,1
"911",2016-07-16,2016,7,16,12.7,7,9.9,NA,0,"50",53,0.947901591895803,198,4,435.4878483835,7,1
"912",2016-07-17,2016,7,17,16.1,7.8,12,NA,0.6,"59",53,0.945089757127772,199,4,524.85531135531,8,1
"913",2016-07-18,2016,7,18,18.2,9.1,13.7,NA,5.4,"46",53,0.966666666666667,200,4,647.749404761904,9,1
"914",2016-07-19,2016,7,19,17.4,9.1,13.3,NA,0.6,"<31",53,0.907216494845361,201,4,765.761198405252,10,1
"915",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",53,0.65546218487395,203,4,1064.96306818182,12,1
"916",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",53,0.123893805309735,204,4,1173.37726862117,13,1
"917",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",53,0.482758620689655,205,4,1340.74490740741,14,1
"918",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",53,0.174807197943445,206,4,1468.1696969697,15,1
"919",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",53,0.0666666666666667,207,4,1609.0848965849,16,1
"920",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",53,0.220779220779221,208,4,1837.40728291317,17,1
"921",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",53,0.102841677943166,209,4,1957.31684491979,18,1
"922",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",53,0.181735985533454,210,4,2042.52182539683,19,1
"923",2016-07-20,2016,7,20,17.3,7.9,12.6,NA,0,"<31",58,0.997432605905006,202,4,152.500724637681,2,0
"924",2016-07-21,2016,7,21,15.2,6,10.6,NA,0,"41",58,0.995833333333333,203,4,182.973913043478,3,0
"925",2016-07-22,2016,7,22,14.7,7.5,11.1,NA,8.6,"56",58,0.999195494770716,204,4,224.434782608696,4,0
"926",2016-07-23,2016,7,23,13.9,7.7,10.8,NA,2.6,"43",58,0.997532894736842,205,4,290.859213250518,5,0
"927",2016-07-24,2016,7,24,16.3,5.8,11.1,NA,0,"<31",58,0.979166666666667,206,3,365.696273291925,6,0
"928",2016-07-25,2016,7,25,9.1,5.6,7.4,NA,0.4,"<31",58,0.972916666666667,207,3,435.4878483835,7,0
"929",2016-07-26,2016,7,26,17.5,8.2,12.9,NA,0.6,"35",58,0.816666666666667,208,3,500.903965599617,8,0
"930",2016-07-27,2016,7,27,13,6.9,10,NA,0.4,"<31",58,0.825,209,3,598.355201863354,9,0
"931",2016-07-28,2016,7,28,17.6,8.9,13.3,NA,0.2,"<31",58,0.836270190895742,210,3,694.192636532343,10,0
"932",2016-07-29,2016,7,29,18.1,9.8,14,NA,0,"33",58,0.696527777777778,211,3,831.419008483563,11,0
"933",2016-07-30,2016,7,30,17.6,8,12.8,NA,0,"32",58,0.366666666666667,212,3,933.858448616601,12,0
"934",2016-07-31,2016,7,31,12.5,5.5,9,NA,0,"33",58,0.486090775988287,213,3,1013.31152100717,13,0
